MonthlyIncome,effort
9232.0,"(0.000309, 0.00134]"
6932.0,"(0.00214, 0.00287]"
20000.0,"(-0.001, 0.000309]"
4350.0,"(0.00468, 0.00649]"
864.0,"(0.00468, 0.00649]"
5750.0,"(0.00649, 0.04]"
5366.0,"(0.00649, 0.04]"
11000.0,"(0.00287, 0.00367]"
10450.0,"(0.00214, 0.00287]"
12916.0,"(0.00134, 0.00214]"
16370.0,"(0.000309, 0.00134]"
1667.0,"(0.00367, 0.00468]"
13332.0,"(0.00214, 0.00287]"
6250.0,"(0.00287, 0.00367]"
6250.0,"(0.00649, 0.04]"
8516.0,"(-0.001, 0.000309]"
6014.0,"(0.00649, 0.04]"
6250.0,"(-0.001, 0.000309]"
1.0,"(0.04, 12.67]"
13864.0,"(0.00134, 0.00214]"
2000.0,"(-0.001, 0.000309]"
2310.0,"(0.000309, 0.00134]"
4416.0,"(0.00649, 0.04]"
5833.0,"(0.00468, 0.00649]"
5416.0,"(0.00649, 0.04]"
2516.0,"(-0.001, 0.000309]"
5800.0,"(0.00287, 0.00367]"
3833.0,"(0.00214, 0.00287]"
4526.0,"(0.00367, 0.00468]"
6000.0,"(0.00468, 0.00649]"
3450.0,"(0.00287, 0.00367]"
15400.0,"(0.00468, 0.00649]"
3502.0,"(0.00649, 0.04]"
3150.0,"(0.000309, 0.00134]"
8833.0,"(0.00214, 0.00287]"
9451.0,"(0.00367, 0.00468]"
13750.0,"(0.00367, 0.00468]"
7835.0,"(0.00468, 0.00649]"
8600.0,"(0.000309, 0.00134]"
5000.0,"(0.00214, 0.00287]"
916.0,"(0.00134, 0.00214]"
7916.0,"(0.000309, 0.00134]"
7338.0,"(0.00468, 0.00649]"
4001.0,"(0.00649, 0.04]"
12000.0,"(0.00214, 0.00287]"
3341.0,"(0.00134, 0.00214]"
7416.0,"(0.00367, 0.00468]"
11552.0,"(0.00468, 0.00649]"
720.0,"(0.00367, 0.00468]"
11420.0,"(0.00134, 0.00214]"
5500.0,"(0.00134, 0.00214]"
8200.0,"(0.00367, 0.00468]"
800.0,"(-0.001, 0.000309]"
4543.0,"(0.00367, 0.00468]"
4654.0,"(0.00287, 0.00367]"
4000.0,"(0.00214, 0.00287]"
2500.0,"(0.00649, 0.04]"
5000.0,"(0.00649, 0.04]"
12487.0,"(0.00287, 0.00367]"
10583.0,"(0.00287, 0.00367]"
9999.0,"(0.000309, 0.00134]"
8900.0,"(0.00468, 0.00649]"
1153.0,"(0.00468, 0.00649]"
1500.0,"(-0.001, 0.000309]"
4000.0,"(0.000309, 0.00134]"
3323.0,"(0.00468, 0.00649]"
19866.0,"(0.000309, 0.00134]"
8833.0,"(0.00214, 0.00287]"
12000.0,"(0.000309, 0.00134]"
2000.0,"(0.00287, 0.00367]"
5700.0,"(0.00468, 0.00649]"
8166.0,"(0.00214, 0.00287]"
0.0,"(0.04, 12.67]"
9881.0,"(0.000309, 0.00134]"
1500.0,"(0.00649, 0.04]"
12000.0,"(0.00134, 0.00214]"
5000.0,"(0.00649, 0.04]"
4000.0,"(0.00287, 0.00367]"
10350.0,"(0.00287, 0.00367]"
10000.0,"(0.000309, 0.00134]"
4000.0,"(0.00134, 0.00214]"
9100.0,"(0.00214, 0.00287]"
700.0,"(0.000309, 0.00134]"
6000.0,"(0.00287, 0.00367]"
3750.0,"(0.00468, 0.00649]"
3500.0,"(0.00287, 0.00367]"
1.0,"(0.04, 12.67]"
3282.0,"(0.00134, 0.00214]"
16667.0,"(0.00134, 0.00214]"
4350.0,"(0.000309, 0.00134]"
5974.0,"(0.00468, 0.00649]"
1120.0,"(0.00649, 0.04]"
1236.0,"(0.00649, 0.04]"
2800.0,"(0.00649, 0.04]"
3036.0,"(0.00287, 0.00367]"
8800.0,"(0.00214, 0.00287]"
1800.0,"(0.00649, 0.04]"
5750.0,"(0.00367, 0.00468]"
5666.0,"(0.000309, 0.00134]"
8083.0,"(0.00287, 0.00367]"
3500.0,"(0.00649, 0.04]"
4002.0,"(0.00287, 0.00367]"
8075.0,"(0.00367, 0.00468]"
1600.0,"(0.000309, 0.00134]"
10001.0,"(0.00214, 0.00287]"
15608.0,"(0.00134, 0.00214]"
1200.0,"(0.00649, 0.04]"
11759.0,"(0.00214, 0.00287]"
3750.0,"(0.00468, 0.00649]"
14332.0,"(0.00134, 0.00214]"
5833.0,"(0.00468, 0.00649]"
3183.0,"(0.00367, 0.00468]"
5740.0,"(0.00134, 0.00214]"
5682.0,"(0.000309, 0.00134]"
2500.0,"(0.00367, 0.00468]"
3100.0,"(-0.001, 0.000309]"
10550.0,"(0.000309, 0.00134]"
4138.0,"(0.00649, 0.04]"
14462.0,"(0.00287, 0.00367]"
8916.0,"(0.00214, 0.00287]"
7466.0,"(0.00287, 0.00367]"
3500.0,"(0.00214, 0.00287]"
7500.0,"(0.000309, 0.00134]"
5416.0,"(0.00367, 0.00468]"
4100.0,"(-0.001, 0.000309]"
800.0,"(0.00649, 0.04]"
5505.0,"(0.000309, 0.00134]"
5645.0,"(0.00214, 0.00287]"
2500.0,"(0.00367, 0.00468]"
10500.0,"(0.000309, 0.00134]"
3461.0,"(0.00367, 0.00468]"
11000.0,"(0.00214, 0.00287]"
7516.0,"(0.00287, 0.00367]"
1331.0,"(0.00649, 0.04]"
2250.0,"(0.00214, 0.00287]"
6500.0,"(0.00468, 0.00649]"
2983.0,"(0.000309, 0.00134]"
4830.0,"(0.00468, 0.00649]"
4591.0,"(0.00287, 0.00367]"
85000.0,"(-0.001, 0.000309]"
5950.0,"(0.00214, 0.00287]"
5934.0,"(0.00367, 0.00468]"
16666.0,"(0.00214, 0.00287]"
10846.0,"(0.00468, 0.00649]"
15000.0,"(0.00367, 0.00468]"
4600.0,"(0.00367, 0.00468]"
2600.0,"(0.000309, 0.00134]"
8300.0,"(0.000309, 0.00134]"
5200.0,"(0.00468, 0.00649]"
4140.0,"(0.00287, 0.00367]"
1534.0,"(0.00649, 0.04]"
6916.0,"(0.00468, 0.00649]"
2600.0,"(0.00214, 0.00287]"
3000.0,"(0.00468, 0.00649]"
7098.0,"(0.00367, 0.00468]"
3258.0,"(0.000309, 0.00134]"
10040.0,"(0.00649, 0.04]"
4833.0,"(0.00649, 0.04]"
12430.0,"(0.000309, 0.00134]"
1300.0,"(0.00649, 0.04]"
820.0,"(-0.001, 0.000309]"
3747.0,"(0.00468, 0.00649]"
2800.0,"(0.00214, 0.00287]"
15000.0,"(0.000309, 0.00134]"
5000.0,"(0.00134, 0.00214]"
3742.0,"(0.00649, 0.04]"
10000.0,"(0.00367, 0.00468]"
7504.0,"(0.00134, 0.00214]"
10600.0,"(0.00287, 0.00367]"
3088.0,"(0.00367, 0.00468]"
19000.0,"(-0.001, 0.000309]"
9600.0,"(0.00367, 0.00468]"
7800.0,"(-0.001, 0.000309]"
4000.0,"(0.00287, 0.00367]"
8500.0,"(0.00287, 0.00367]"
8333.0,"(0.000309, 0.00134]"
1600.0,"(0.00649, 0.04]"
7083.0,"(0.00214, 0.00287]"
4140.0,"(0.00649, 0.04]"
11243.0,"(0.00649, 0.04]"
5500.0,"(0.00287, 0.00367]"
400.0,"(-0.001, 0.000309]"
4749.0,"(0.000309, 0.00134]"
3099.0,"(0.00134, 0.00214]"
1480.0,"(0.00287, 0.00367]"
10200.0,"(0.00287, 0.00367]"
4107.0,"(0.00214, 0.00287]"
5700.0,"(0.00468, 0.00649]"
30039.0,"(0.00287, 0.00367]"
2600.0,"(0.00134, 0.00214]"
4657.0,"(0.00367, 0.00468]"
3000.0,"(0.00468, 0.00649]"
8256.0,"(0.00367, 0.00468]"
3528.0,"(0.00134, 0.00214]"
6566.0,"(0.00287, 0.00367]"
10400.0,"(0.00287, 0.00367]"
17256.0,"(0.00214, 0.00287]"
4833.0,"(0.00287, 0.00367]"
3447.0,"(0.00468, 0.00649]"
6600.0,"(0.000309, 0.00134]"
7316.0,"(0.00287, 0.00367]"
7500.0,"(0.00367, 0.00468]"
1950.0,"(0.00134, 0.00214]"
13917.0,"(0.00134, 0.00214]"
5000.0,"(0.000309, 0.00134]"
14200.0,"(0.00468, 0.00649]"
4900.0,"(0.00468, 0.00649]"
7700.0,"(0.000309, 0.00134]"
3900.0,"(0.00214, 0.00287]"
12500.0,"(0.00367, 0.00468]"
1737.0,"(0.000309, 0.00134]"
3600.0,"(-0.001, 0.000309]"
4596.0,"(0.00649, 0.04]"
2000.0,"(0.000309, 0.00134]"
5700.0,"(0.00287, 0.00367]"
5083.0,"(-0.001, 0.000309]"
1200.0,"(0.00214, 0.00287]"
7434.0,"(0.000309, 0.00134]"
4016.0,"(0.00367, 0.00468]"
5429.0,"(-0.001, 0.000309]"
2348.0,"(0.00287, 0.00367]"
2834.0,"(0.000309, 0.00134]"
2490.0,"(0.00468, 0.00649]"
4097.0,"(0.00468, 0.00649]"
6000.0,"(0.000309, 0.00134]"
3550.0,"(0.00287, 0.00367]"
8003.0,"(0.00468, 0.00649]"
7666.0,"(0.00287, 0.00367]"
6591.0,"(0.00468, 0.00649]"
5000.0,"(0.00134, 0.00214]"
4500.0,"(0.00649, 0.04]"
4282.0,"(-0.001, 0.000309]"
9416.0,"(0.00134, 0.00214]"
6900.0,"(0.00649, 0.04]"
5500.0,"(0.00468, 0.00649]"
8533.0,"(0.00649, 0.04]"
1666.0,"(0.00468, 0.00649]"
4833.0,"(0.00367, 0.00468]"
15250.0,"(0.000309, 0.00134]"
5566.0,"(0.00287, 0.00367]"
3850.0,"(-0.001, 0.000309]"
7500.0,"(0.00649, 0.04]"
10387.0,"(0.00468, 0.00649]"
4000.0,"(0.000309, 0.00134]"
3960.0,"(0.000309, 0.00134]"
1500.0,"(0.00649, 0.04]"
2000.0,"(0.00367, 0.00468]"
9166.0,"(0.00134, 0.00214]"
5168.0,"(0.00287, 0.00367]"
11250.0,"(0.000309, 0.00134]"
4263.0,"(-0.001, 0.000309]"
4600.0,"(0.00649, 0.04]"
5952.0,"(0.00134, 0.00214]"
4183.0,"(0.00367, 0.00468]"
1560.0,"(0.000309, 0.00134]"
5500.0,"(0.00649, 0.04]"
4900.0,"(0.00649, 0.04]"
4300.0,"(0.00468, 0.00649]"
6650.0,"(0.00287, 0.00367]"
4633.0,"(0.00367, 0.00468]"
2900.0,"(0.00468, 0.00649]"
3682.0,"(0.00649, 0.04]"
6615.0,"(-0.001, 0.000309]"
1600.0,"(0.00287, 0.00367]"
3400.0,"(0.00367, 0.00468]"
3000.0,"(-0.001, 0.000309]"
4108.0,"(-0.001, 0.000309]"
13016.0,"(0.00134, 0.00214]"
6133.0,"(0.000309, 0.00134]"
14314.0,"(0.00468, 0.00649]"
25600.0,"(0.00214, 0.00287]"
4958.0,"(0.00134, 0.00214]"
2877.0,"(0.00649, 0.04]"
10000.0,"(0.00214, 0.00287]"
5500.0,"(0.00468, 0.00649]"
9400.0,"(0.00134, 0.00214]"
8903.0,"(0.00214, 0.00287]"
2100.0,"(0.000309, 0.00134]"
16100.0,"(0.00134, 0.00214]"
7678.0,"(0.00468, 0.00649]"
4284.0,"(0.00214, 0.00287]"
3000.0,"(0.00649, 0.04]"
7500.0,"(0.00468, 0.00649]"
2282.0,"(0.00287, 0.00367]"
3300.0,"(0.000309, 0.00134]"
7416.0,"(0.00468, 0.00649]"
3272.0,"(0.00214, 0.00287]"
1316.0,"(0.00649, 0.04]"
5800.0,"(0.00134, 0.00214]"
32250.0,"(0.00134, 0.00214]"
9733.0,"(0.00468, 0.00649]"
11125.0,"(0.00287, 0.00367]"
5415.0,"(0.00287, 0.00367]"
14099.0,"(0.00134, 0.00214]"
5630.0,"(0.00287, 0.00367]"
4450.0,"(0.00367, 0.00468]"
1400.0,"(0.00214, 0.00287]"
7112.0,"(0.00287, 0.00367]"
8950.0,"(0.00134, 0.00214]"
2500.0,"(-0.001, 0.000309]"
5133.0,"(-0.001, 0.000309]"
3256.0,"(0.00214, 0.00287]"
11100.0,"(0.00214, 0.00287]"
25000.0,"(0.00649, 0.04]"
1900.0,"(-0.001, 0.000309]"
1500.0,"(0.00287, 0.00367]"
9416.0,"(0.00134, 0.00214]"
4120.0,"(0.000309, 0.00134]"
10373.0,"(0.00134, 0.00214]"
8166.0,"(0.00287, 0.00367]"
4030.0,"(0.00214, 0.00287]"
2511.0,"(-0.001, 0.000309]"
6700.0,"(0.000309, 0.00134]"
6749.0,"(0.000309, 0.00134]"
4700.0,"(0.00287, 0.00367]"
4166.0,"(-0.001, 0.000309]"
6200.0,"(0.00367, 0.00468]"
9300.0,"(0.00367, 0.00468]"
7500.0,"(0.00214, 0.00287]"
6667.0,"(0.00214, 0.00287]"
6000.0,"(0.00214, 0.00287]"
7498.0,"(-0.001, 0.000309]"
9353.0,"(0.00287, 0.00367]"
9700.0,"(0.00468, 0.00649]"
5716.0,"(0.00287, 0.00367]"
10333.0,"(0.000309, 0.00134]"
3428.0,"(0.00649, 0.04]"
8783.0,"(0.00649, 0.04]"
5400.0,"(0.00649, 0.04]"
6008.0,"(0.000309, 0.00134]"
135.0,"(0.00367, 0.00468]"
7291.0,"(0.00367, 0.00468]"
2200.0,"(0.00134, 0.00214]"
15800.0,"(0.00468, 0.00649]"
2200.0,"(0.00649, 0.04]"
3700.0,"(0.00649, 0.04]"
250.0,"(0.00649, 0.04]"
4680.0,"(0.00649, 0.04]"
5416.0,"(0.00468, 0.00649]"
12916.0,"(0.00468, 0.00649]"
5332.0,"(0.00468, 0.00649]"
8000.0,"(0.000309, 0.00134]"
9764.0,"(-0.001, 0.000309]"
3740.0,"(-0.001, 0.000309]"
9300.0,"(0.00367, 0.00468]"
1333.0,"(0.00468, 0.00649]"
7500.0,"(0.00214, 0.00287]"
6000.0,"(0.00649, 0.04]"
3000.0,"(0.00468, 0.00649]"
9000.0,"(0.00468, 0.00649]"
2873.0,"(0.000309, 0.00134]"
6347.0,"(0.00649, 0.04]"
9065.0,"(0.00367, 0.00468]"
9000.0,"(0.00649, 0.04]"
4642.0,"(0.000309, 0.00134]"
0.0,"(12.67, 3296.64]"
1000.0,"(0.00649, 0.04]"
8333.0,"(0.00214, 0.00287]"
2916.0,"(0.00468, 0.00649]"
1600.0,"(0.000309, 0.00134]"
6916.0,"(-0.001, 0.000309]"
8842.0,"(0.00214, 0.00287]"
4405.0,"(0.00649, 0.04]"
4166.0,"(0.00134, 0.00214]"
2500.0,"(0.00287, 0.00367]"
2705.0,"(0.00287, 0.00367]"
2035.0,"(0.00468, 0.00649]"
2080.0,"(-0.001, 0.000309]"
12600.0,"(0.000309, 0.00134]"
9000.0,"(0.00367, 0.00468]"
1.0,"(-0.001, 0.000309]"
15833.0,"(0.00134, 0.00214]"
1838.0,"(-0.001, 0.000309]"
590.0,"(0.04, 12.67]"
4360.0,"(0.00367, 0.00468]"
864.0,"(0.00468, 0.00649]"
2500.0,"(-0.001, 0.000309]"
4750.0,"(0.00134, 0.00214]"
6500.0,"(0.00134, 0.00214]"
9451.0,"(0.00134, 0.00214]"
7850.0,"(0.00214, 0.00287]"
959.0,"(0.00649, 0.04]"
18000.0,"(0.00367, 0.00468]"
1.0,"(12.67, 3296.64]"
6600.0,"(-0.001, 0.000309]"
4583.0,"(0.00468, 0.00649]"
4240.0,"(0.00649, 0.04]"
4100.0,"(0.000309, 0.00134]"
6258.0,"(0.00367, 0.00468]"
6436.0,"(0.00134, 0.00214]"
9296.0,"(0.00214, 0.00287]"
4916.0,"(0.00468, 0.00649]"
11344.0,"(0.00134, 0.00214]"
3864.0,"(-0.001, 0.000309]"
7084.0,"(0.00649, 0.04]"
4000.0,"(0.00649, 0.04]"
7666.0,"(0.00214, 0.00287]"
4500.0,"(0.00134, 0.00214]"
6778.0,"(0.00134, 0.00214]"
8400.0,"(-0.001, 0.000309]"
800.0,"(0.00134, 0.00214]"
6541.0,"(0.00214, 0.00287]"
8008.0,"(0.00134, 0.00214]"
6333.0,"(0.00649, 0.04]"
6250.0,"(-0.001, 0.000309]"
25000.0,"(0.00134, 0.00214]"
5600.0,"(0.00367, 0.00468]"
5000.0,"(0.00649, 0.04]"
1700.0,"(0.00649, 0.04]"
5166.0,"(0.00649, 0.04]"
7335.0,"(0.000309, 0.00134]"
3900.0,"(0.000309, 0.00134]"
5450.0,"(0.00214, 0.00287]"
2500.0,"(0.000309, 0.00134]"
3000.0,"(0.000309, 0.00134]"
3800.0,"(0.00649, 0.04]"
8251.0,"(-0.001, 0.000309]"
6000.0,"(0.00367, 0.00468]"
4500.0,"(0.00649, 0.04]"
6000.0,"(0.00214, 0.00287]"
2500.0,"(0.00649, 0.04]"
2000.0,"(0.00649, 0.04]"
16438.0,"(0.00468, 0.00649]"
6231.0,"(0.00214, 0.00287]"
6500.0,"(0.00468, 0.00649]"
4525.0,"(0.00134, 0.00214]"
1900.0,"(0.000309, 0.00134]"
1600.0,"(0.000309, 0.00134]"
10583.0,"(0.00367, 0.00468]"
6738.0,"(0.00214, 0.00287]"
4583.0,"(0.00214, 0.00287]"
3000.0,"(0.00134, 0.00214]"
8950.0,"(0.00367, 0.00468]"
6666.0,"(0.00287, 0.00367]"
3000.0,"(-0.001, 0.000309]"
0.0,"(0.04, 12.67]"
16666.0,"(0.000309, 0.00134]"
7500.0,"(0.00287, 0.00367]"
7400.0,"(0.00214, 0.00287]"
10000.0,"(0.00649, 0.04]"
2754.0,"(-0.001, 0.000309]"
16208.0,"(0.00367, 0.00468]"
10200.0,"(0.00287, 0.00367]"
6666.0,"(-0.001, 0.000309]"
3176.0,"(0.00287, 0.00367]"
3200.0,"(0.000309, 0.00134]"
4167.0,"(0.00468, 0.00649]"
10000.0,"(-0.001, 0.000309]"
10149.0,"(0.00214, 0.00287]"
10700.0,"(0.00214, 0.00287]"
7111.0,"(0.00468, 0.00649]"
4583.0,"(0.00134, 0.00214]"
3346.0,"(0.00287, 0.00367]"
5100.0,"(-0.001, 0.000309]"
6693.0,"(0.00214, 0.00287]"
7200.0,"(0.00287, 0.00367]"
1782.0,"(0.00214, 0.00287]"
8173.0,"(0.00468, 0.00649]"
9810.0,"(0.00214, 0.00287]"
10000.0,"(0.00287, 0.00367]"
8118.0,"(0.00367, 0.00468]"
12500.0,"(0.00134, 0.00214]"
2500.0,"(0.000309, 0.00134]"
2916.0,"(0.000309, 0.00134]"
750.0,"(0.00649, 0.04]"
12500.0,"(0.00287, 0.00367]"
1508.0,"(0.00649, 0.04]"
9583.0,"(0.000309, 0.00134]"
820.0,"(-0.001, 0.000309]"
4200.0,"(0.000309, 0.00134]"
4130.0,"(0.00649, 0.04]"
3813.0,"(0.00468, 0.00649]"
2500.0,"(-0.001, 0.000309]"
15417.0,"(0.00134, 0.00214]"
3750.0,"(-0.001, 0.000309]"
6400.0,"(0.00468, 0.00649]"
4200.0,"(0.00214, 0.00287]"
3700.0,"(0.00649, 0.04]"
3750.0,"(0.00214, 0.00287]"
78000.0,"(0.000309, 0.00134]"
6416.0,"(-0.001, 0.000309]"
9648.0,"(0.00367, 0.00468]"
8600.0,"(0.00214, 0.00287]"
10500.0,"(-0.001, 0.000309]"
4000.0,"(0.00367, 0.00468]"
2497.0,"(0.00367, 0.00468]"
7083.0,"(-0.001, 0.000309]"
3223.0,"(-0.001, 0.000309]"
8537.0,"(0.00367, 0.00468]"
4200.0,"(0.00649, 0.04]"
7500.0,"(0.00134, 0.00214]"
6170.0,"(0.00214, 0.00287]"
5576.0,"(0.00134, 0.00214]"
3520.0,"(0.000309, 0.00134]"
6450.0,"(0.00287, 0.00367]"
5622.0,"(-0.001, 0.000309]"
6261.0,"(0.00468, 0.00649]"
5416.0,"(0.00134, 0.00214]"
9356.0,"(-0.001, 0.000309]"
7933.0,"(0.000309, 0.00134]"
5660.0,"(0.00134, 0.00214]"
9000.0,"(-0.001, 0.000309]"
8313.0,"(0.00367, 0.00468]"
9976.0,"(0.00287, 0.00367]"
7500.0,"(-0.001, 0.000309]"
9906.0,"(0.00214, 0.00287]"
5146.0,"(0.00468, 0.00649]"
7764.0,"(0.00134, 0.00214]"
2455.0,"(0.00134, 0.00214]"
2000.0,"(0.000309, 0.00134]"
3600.0,"(0.00214, 0.00287]"
5467.0,"(0.00468, 0.00649]"
4000.0,"(-0.001, 0.000309]"
3333.0,"(0.00287, 0.00367]"
4387.0,"(0.000309, 0.00134]"
4652.0,"(0.00468, 0.00649]"
7353.0,"(0.00134, 0.00214]"
3300.0,"(0.00214, 0.00287]"
4271.0,"(0.00367, 0.00468]"
5500.0,"(0.00287, 0.00367]"
7972.0,"(0.00649, 0.04]"
4166.0,"(0.00214, 0.00287]"
4241.0,"(0.00649, 0.04]"
3000.0,"(0.00287, 0.00367]"
13885.0,"(0.00367, 0.00468]"
1200.0,"(-0.001, 0.000309]"
11400.0,"(0.00287, 0.00367]"
3300.0,"(0.00468, 0.00649]"
10500.0,"(0.00468, 0.00649]"
6666.0,"(0.00287, 0.00367]"
7500.0,"(0.00287, 0.00367]"
5932.0,"(0.00649, 0.04]"
5210.0,"(0.00367, 0.00468]"
8075.0,"(0.00649, 0.04]"
9166.0,"(0.00649, 0.04]"
4100.0,"(0.00287, 0.00367]"
4800.0,"(0.000309, 0.00134]"
2700.0,"(0.00134, 0.00214]"
6416.0,"(0.00214, 0.00287]"
8333.0,"(-0.001, 0.000309]"
3600.0,"(0.00649, 0.04]"
5000.0,"(0.00287, 0.00367]"
7000.0,"(0.00468, 0.00649]"
3667.0,"(0.00287, 0.00367]"
4800.0,"(0.000309, 0.00134]"
0.0,"(0.04, 12.67]"
5833.0,"(0.00649, 0.04]"
4343.0,"(0.00468, 0.00649]"
5300.0,"(0.00134, 0.00214]"
6615.0,"(0.00287, 0.00367]"
12151.0,"(0.00287, 0.00367]"
12000.0,"(0.00214, 0.00287]"
1.0,"(0.04, 12.67]"
8835.0,"(0.00287, 0.00367]"
7000.0,"(0.00367, 0.00468]"
350.0,"(0.00649, 0.04]"
7425.0,"(-0.001, 0.000309]"
9708.0,"(0.00468, 0.00649]"
3950.0,"(0.00287, 0.00367]"
2846.0,"(0.00649, 0.04]"
3923.0,"(-0.001, 0.000309]"
9975.0,"(0.00468, 0.00649]"
1487.0,"(0.04, 12.67]"
1962.0,"(0.00649, 0.04]"
7062.0,"(-0.001, 0.000309]"
5014.0,"(0.00367, 0.00468]"
3600.0,"(0.00287, 0.00367]"
3750.0,"(0.000309, 0.00134]"
9300.0,"(0.00649, 0.04]"
1877.0,"(0.00367, 0.00468]"
7917.0,"(0.00367, 0.00468]"
1200.0,"(0.00287, 0.00367]"
5346.0,"(0.00468, 0.00649]"
6540.0,"(0.00468, 0.00649]"
6666.0,"(-0.001, 0.000309]"
15333.0,"(0.00287, 0.00367]"
2000.0,"(0.00649, 0.04]"
540.0,"(0.00649, 0.04]"
5109.0,"(0.000309, 0.00134]"
1.0,"(0.04, 12.67]"
5400.0,"(-0.001, 0.000309]"
1032.0,"(0.00649, 0.04]"
6000.0,"(0.00649, 0.04]"
8000.0,"(0.00649, 0.04]"
3000.0,"(0.00468, 0.00649]"
9166.0,"(0.00649, 0.04]"
8000.0,"(0.00287, 0.00367]"
9945.0,"(0.00468, 0.00649]"
3262.0,"(0.000309, 0.00134]"
3125.0,"(0.00134, 0.00214]"
5000.0,"(0.00468, 0.00649]"
3000.0,"(0.00468, 0.00649]"
3888.0,"(0.000309, 0.00134]"
5000.0,"(0.00214, 0.00287]"
7480.0,"(0.00214, 0.00287]"
1.0,"(0.04, 12.67]"
3289.0,"(0.00214, 0.00287]"
3000.0,"(0.00649, 0.04]"
3500.0,"(0.00367, 0.00468]"
6750.0,"(0.00367, 0.00468]"
2750.0,"(0.00649, 0.04]"
5583.0,"(0.00367, 0.00468]"
13402.0,"(0.000309, 0.00134]"
3500.0,"(0.00649, 0.04]"
8033.0,"(0.00468, 0.00649]"
1665.0,"(0.00649, 0.04]"
1800.0,"(0.00367, 0.00468]"
4850.0,"(0.00367, 0.00468]"
3000.0,"(0.00287, 0.00367]"
6650.0,"(0.000309, 0.00134]"
6395.0,"(0.00468, 0.00649]"
7916.0,"(0.00214, 0.00287]"
11916.0,"(0.00134, 0.00214]"
4000.0,"(-0.001, 0.000309]"
7416.0,"(-0.001, 0.000309]"
4700.0,"(0.00468, 0.00649]"
6000.0,"(0.000309, 0.00134]"
9500.0,"(0.00468, 0.00649]"
7650.0,"(0.00468, 0.00649]"
6000.0,"(0.00214, 0.00287]"
2635.0,"(0.00214, 0.00287]"
600.0,"(0.00649, 0.04]"
2760.0,"(0.00214, 0.00287]"
9187.0,"(0.00214, 0.00287]"
4500.0,"(-0.001, 0.000309]"
4416.0,"(0.00468, 0.00649]"
2200.0,"(-0.001, 0.000309]"
2625.0,"(0.000309, 0.00134]"
5115.0,"(0.00468, 0.00649]"
4330.0,"(0.00134, 0.00214]"
3000.0,"(-0.001, 0.000309]"
13186.0,"(0.00367, 0.00468]"
5000.0,"(0.00134, 0.00214]"
5400.0,"(0.00287, 0.00367]"
6130.0,"(0.00287, 0.00367]"
10416.0,"(0.00214, 0.00287]"
4333.0,"(0.00468, 0.00649]"
4588.0,"(0.00367, 0.00468]"
7300.0,"(0.00134, 0.00214]"
3000.0,"(0.00287, 0.00367]"
2251.0,"(0.000309, 0.00134]"
3450.0,"(0.000309, 0.00134]"
1250.0,"(0.00649, 0.04]"
10800.0,"(-0.001, 0.000309]"
6153.0,"(0.00134, 0.00214]"
5833.0,"(0.00134, 0.00214]"
1902.0,"(0.00367, 0.00468]"
4605.0,"(0.00214, 0.00287]"
18000.0,"(0.00367, 0.00468]"
1160.0,"(0.00468, 0.00649]"
7083.0,"(0.00287, 0.00367]"
4500.0,"(0.00649, 0.04]"
5600.0,"(-0.001, 0.000309]"
6000.0,"(0.00287, 0.00367]"
4311.0,"(-0.001, 0.000309]"
4000.0,"(-0.001, 0.000309]"
12500.0,"(0.00134, 0.00214]"
6142.0,"(0.00367, 0.00468]"
2100.0,"(0.00649, 0.04]"
3279.0,"(0.00134, 0.00214]"
2392.0,"(0.00214, 0.00287]"
6000.0,"(0.00367, 0.00468]"
10000.0,"(0.00367, 0.00468]"
5230.0,"(0.00649, 0.04]"
7034.0,"(0.00134, 0.00214]"
3620.0,"(0.00649, 0.04]"
12450.0,"(0.00287, 0.00367]"
16000.0,"(0.00287, 0.00367]"
7000.0,"(0.00134, 0.00214]"
3465.0,"(0.00468, 0.00649]"
2037.0,"(-0.001, 0.000309]"
3700.0,"(0.00468, 0.00649]"
75000.0,"(0.00287, 0.00367]"
2500.0,"(0.00134, 0.00214]"
3918.0,"(0.00468, 0.00649]"
6416.0,"(0.00649, 0.04]"
7835.0,"(-0.001, 0.000309]"
6791.0,"(0.000309, 0.00134]"
6541.0,"(0.00134, 0.00214]"
2966.0,"(-0.001, 0.000309]"
4000.0,"(-0.001, 0.000309]"
3016.0,"(0.00649, 0.04]"
3587.0,"(0.00214, 0.00287]"
2485.0,"(0.00649, 0.04]"
5500.0,"(0.00214, 0.00287]"
6500.0,"(0.00287, 0.00367]"
3416.0,"(0.00367, 0.00468]"
1900.0,"(0.00214, 0.00287]"
5686.0,"(0.00134, 0.00214]"
7411.0,"(0.000309, 0.00134]"
1000.0,"(0.00134, 0.00214]"
5315.0,"(0.00468, 0.00649]"
4722.0,"(0.00287, 0.00367]"
5000.0,"(0.00649, 0.04]"
6000.0,"(0.00287, 0.00367]"
3770.0,"(0.00649, 0.04]"
6919.0,"(0.000309, 0.00134]"
1500.0,"(0.00468, 0.00649]"
5880.0,"(0.00214, 0.00287]"
7499.0,"(0.00287, 0.00367]"
3400.0,"(0.00287, 0.00367]"
4583.0,"(0.00214, 0.00287]"
2825.0,"(0.00367, 0.00468]"
2800.0,"(0.00367, 0.00468]"
3885.0,"(0.00649, 0.04]"
7200.0,"(0.00468, 0.00649]"
2600.0,"(0.00287, 0.00367]"
